"date","layer.name","layer.depth_m","layer.temp_c"
1982-12-05,"surface",0,7.383
1982-12-05,"cline_top",12.5,7.4245
1982-12-05,"cline_bottom",68.5,4.523
1982-12-05,"bottom",148.5,4.2355
1982-12-06,"surface",0,7.26
1982-12-06,"cline_top",13.5,7.3025
1982-12-06,"cline_bottom",69.5,4.513
1982-12-06,"bottom",148.5,4.2355
1982-12-07,"surface",0,7.22
1982-12-07,"cline_top",13.5,7.232
1982-12-07,"cline_bottom",70.5,4.502
1982-12-07,"bottom",148.5,4.2355
1982-12-08,"surface",0,7.222
1982-12-08,"cline_top",14.5,7.203
1982-12-08,"cline_bottom",70.5,4.506
1982-12-08,"bottom",148.5,4.2355
1982-12-09,"surface",0,7.166
1982-12-09,"cline_top",13.5,7.1815
1982-12-09,"cline_bottom",71.5,4.4945
1982-12-09,"bottom",148.5,4.2355
1982-12-10,"surface",0,7.116
1982-12-10,"cline_top",13.5,7.1385
1982-12-10,"cline_bottom",72.5,4.4845
1982-12-10,"bottom",148.5,4.2355
1982-12-11,"surface",0,7.009
1982-12-11,"cline_top",3.5,7.032
1982-12-11,"cline_bottom",88.5,4.3265
1982-12-11,"bottom",148.5,4.236
1982-12-12,"surface",0,6.901
1982-12-12,"cline_top",3.5,6.9225
1982-12-12,"cline_bottom",91.5,4.31
1982-12-12,"bottom",148.5,4.2365
1982-12-13,"surface",0,6.821
1982-12-13,"cline_top",5.5,6.8395
1982-12-13,"cline_bottom",90.5,4.3195
1982-12-13,"bottom",148.5,4.2365
1982-12-14,"surface",0,6.772
1982-12-14,"cline_top",1.5,6.781
1982-12-14,"cline_bottom",97.5,4.2825
1982-12-14,"bottom",148.5,4.2365
1982-12-15,"surface",0,6.676
1982-12-15,"cline_top",5.5,6.701
1982-12-15,"cline_bottom",94.5,4.3
1982-12-15,"bottom",148.5,4.2365
1982-12-16,"surface",0,6.669
1982-12-16,"cline_top",3.5,6.667
1982-12-16,"cline_bottom",97.5,4.2865
1982-12-16,"bottom",148.5,4.237
1982-12-17,"surface",0,6.675
1982-12-17,"cline_top",2.5,6.6795
1982-12-17,"cline_bottom",98.5,4.2865
1982-12-17,"bottom",148.5,4.2375
1982-12-18,"surface",0,6.573
1982-12-18,"cline_top",4.5,6.597
1982-12-18,"cline_bottom",99.5,4.2865
1982-12-18,"bottom",148.5,4.2375
1982-12-19,"surface",0,6.45
1982-12-19,"cline_top",7.5,6.486
1982-12-19,"cline_bottom",99.5,4.292
1982-12-19,"bottom",148.5,4.2385
1982-12-20,"surface",0,6.355
1982-12-20,"cline_top",11.5,6.387
1982-12-20,"cline_bottom",97.5,4.309
1982-12-20,"bottom",148.5,4.2385
1982-12-21,"surface",0,6.299
1982-12-21,"cline_top",12.5,6.3305
1982-12-21,"cline_bottom",98.5,4.309
1982-12-21,"bottom",148.5,4.239
1982-12-22,"surface",0,6.218
1982-12-22,"cline_top",14.5,6.2595
1982-12-22,"cline_bottom",98.5,4.314
1982-12-22,"bottom",148.5,4.2395
1982-12-23,"surface",0,6.107
1982-12-23,"cline_top",17.5,6.1705
1982-12-23,"cline_bottom",98.5,4.319
1982-12-23,"bottom",148.5,4.24
1982-12-24,"surface",0,6.028
1982-12-24,"cline_top",20.5,6.09
1982-12-24,"cline_bottom",97.5,4.3315
1982-12-24,"bottom",148.5,4.2405
1982-12-25,"surface",0,5.93
1982-12-25,"cline_top",26.5,6.011
1982-12-25,"cline_bottom",92.5,4.3825
1982-12-25,"bottom",148.5,4.241
1982-12-26,"surface",0,5.877
1982-12-26,"cline_top",24.5,5.9295
1982-12-26,"cline_bottom",99.5,4.3265
1982-12-26,"bottom",148.5,4.241
1982-12-27,"surface",0,5.852
1982-12-27,"cline_top",26.5,5.8915
1982-12-27,"cline_bottom",98.5,4.3385
1982-12-27,"bottom",148.5,4.2415
1982-12-28,"surface",0,5.806
1982-12-28,"cline_top",26.5,5.8635
1982-12-28,"cline_bottom",99.5,4.336
1982-12-28,"bottom",148.5,4.242
1982-12-29,"surface",0,5.726
1982-12-29,"cline_top",28.5,5.8095
1982-12-29,"cline_bottom",99.5,4.3445
1982-12-29,"bottom",148.5,4.2425
1982-12-30,"surface",0,5.654
1982-12-30,"cline_top",29.5,5.754
1982-12-30,"cline_bottom",100.5,4.347
1982-12-30,"bottom",148.5,4.2435
1982-12-31,"surface",0,5.564
1982-12-31,"cline_top",29.5,5.6765
1982-12-31,"cline_bottom",105.5,4.323
1982-12-31,"bottom",148.5,4.2445
1983-01-01,"surface",0,5.489
1983-01-01,"cline_top",30.5,5.601
1983-01-01,"cline_bottom",109.5,4.3085
1983-01-01,"bottom",148.5,4.245
1983-01-02,"surface",0,5.403
1983-01-02,"cline_top",32.5,5.5295
1983-01-02,"cline_bottom",111.5,4.3045
1983-01-02,"bottom",148.5,4.246
1983-01-03,"surface",0,5.364
1983-01-03,"cline_top",33.5,5.4775
1983-01-03,"cline_bottom",113.5,4.3005
1983-01-03,"bottom",148.5,4.247
1983-01-04,"surface",0,5.371
1983-01-04,"cline_top",33.5,5.4575
1983-01-04,"cline_bottom",115.5,4.297
1983-01-04,"bottom",148.5,4.248
1983-01-05,"surface",0,5.402
1983-01-05,"cline_top",46.5,5.415
1983-01-05,"cline_bottom",104.5,4.374
1983-01-05,"bottom",148.5,4.25
1983-01-06,"surface",0,5.41
1983-01-06,"cline_top",40.5,5.406
1983-01-06,"cline_bottom",107.5,4.373
1983-01-06,"bottom",148.5,4.253
1983-01-07,"surface",0,5.369
1983-01-07,"cline_top",41.5,5.371
1983-01-07,"cline_bottom",109.5,4.377
1983-01-07,"bottom",148.5,4.2565
1983-01-08,"surface",0,5.285
1983-01-08,"cline_top",27.5,5.3835
1983-01-08,"cline_bottom",128.5,4.2945
1983-01-08,"bottom",148.5,4.2605
1983-01-09,"surface",0,5.236
1983-01-09,"cline_top",30.5,5.3415
1983-01-09,"cline_bottom",128.5,4.304
1983-01-09,"bottom",148.5,4.2645
1983-01-10,"surface",0,5.201
1983-01-10,"cline_top",30.5,5.3025
1983-01-10,"cline_bottom",133.5,4.2975
1983-01-10,"bottom",148.5,4.2695
1983-01-11,"surface",0,5.158
1983-01-11,"cline_top",31.5,5.2665
1983-01-11,"cline_bottom",135.5,4.2995
1983-01-11,"bottom",148.5,4.2735
1983-01-12,"surface",0,5.08
1983-01-12,"cline_top",25.5,5.181
1983-01-12,"cline_bottom",63.5,5.0645
1983-01-12,"bottom",148.5,4.2785
1983-01-13,"surface",0,5.036
1983-01-13,"cline_top",32.5,5.152
1983-01-13,"cline_bottom",64.5,5.0465
1983-01-13,"bottom",148.5,4.2825
1983-01-14,"surface",0,4.977
1983-01-14,"cline_top",22.5,5.062
1983-01-14,"cline_bottom",57.5,5.119
1983-01-14,"bottom",148.5,4.287
1983-01-15,"surface",0,4.938
1983-01-15,"cline_top",9.5,4.9715
1983-01-15,"cline_bottom",38.5,5.095
1983-01-15,"bottom",148.5,4.294
1983-01-16,"surface",0,4.975
1983-01-16,"cline_top",61.5,5.0175
1983-01-16,"cline_bottom",117.5,4.451
1983-01-16,"bottom",148.5,4.3105
1983-01-17,"surface",0,4.991
1983-01-17,"cline_top",54.5,5.0015
1983-01-17,"cline_bottom",132.5,4.3975
1983-01-17,"bottom",148.5,4.3335
1983-01-18,"surface",0,4.932
1983-01-18,"cline_top",2.5,4.9585
1983-01-18,"cline_bottom",47.5,4.989
1983-01-18,"bottom",148.5,4.3585
1983-01-19,"surface",0,4.856
1983-01-19,"cline_top",3.5,4.8885
1983-01-19,"cline_bottom",46.5,4.9685
1983-01-19,"bottom",148.5,4.382
1983-01-20,"surface",0,4.753
1983-01-20,"cline_top",1.5,4.777
1983-01-20,"cline_bottom",50.5,4.9285
1983-01-20,"bottom",148.5,4.406
1983-01-21,"surface",0,4.702
1983-01-21,"cline_top",1.5,4.7235
1983-01-21,"cline_bottom",54.5,4.8885
1983-01-21,"bottom",148.5,4.427
1983-01-22,"surface",0,4.688
1983-01-22,"cline_top",1.5,4.708
1983-01-22,"cline_bottom",56.5,4.8575
1983-01-22,"bottom",148.5,4.445
1983-01-23,"surface",0,4.617
1983-01-23,"cline_top",1.5,4.646
1983-01-23,"cline_bottom",57.5,4.8365
1983-01-23,"bottom",148.5,4.4595
1983-01-24,"surface",0,4.54
1983-01-24,"cline_top",1.5,4.5735
1983-01-24,"cline_bottom",59.5,4.819
1983-01-24,"bottom",148.5,4.471
1983-01-25,"surface",0,4.497
1983-01-25,"cline_top",1.5,4.527
1983-01-25,"cline_bottom",63.5,4.8005
1983-01-25,"bottom",148.5,4.4805
1983-01-26,"surface",0,4.519
1983-01-26,"cline_top",1.5,4.534
1983-01-26,"cline_bottom",69.5,4.7805
1983-01-26,"bottom",148.5,4.488
1983-01-27,"surface",0,4.535
1983-01-27,"cline_top",1.5,4.5445
1983-01-27,"cline_bottom",71.5,4.7655
1983-01-27,"bottom",148.5,4.4945
1983-01-28,"surface",0,4.556
1983-01-28,"cline_top",3.5,4.561
1983-01-28,"cline_bottom",74.5,4.7525
1983-01-28,"bottom",148.5,4.5
1983-01-29,"surface",0,4.61
1983-01-29,"cline_top",11.5,4.5985
1983-01-29,"cline_bottom",74.5,4.7415
1983-01-29,"bottom",148.5,4.5055
1983-01-30,"surface",0,4.633
1983-01-30,"cline_top",13.5,4.6315
1983-01-30,"cline_bottom",79.5,4.7235
1983-01-30,"bottom",148.5,4.513
1983-01-31,"surface",0,4.548
1983-01-31,"cline_top",1.5,4.562
1983-01-31,"cline_bottom",74.5,4.711
1983-01-31,"bottom",148.5,4.5225
1983-02-01,"surface",0,4.588
1983-02-01,"cline_top",5.5,4.592
1983-02-01,"cline_bottom",77.5,4.693
1983-02-01,"bottom",148.5,4.532
1983-02-02,"surface",0,4.545
1983-02-02,"cline_top",1.5,4.5585
1983-02-02,"cline_bottom",76.5,4.671
1983-02-02,"bottom",148.5,4.5435
1983-02-03,"surface",0,4.461
1983-02-03,"cline_top",1.5,4.4825
1983-02-03,"cline_bottom",72.5,4.6515
1983-02-03,"bottom",148.5,4.553
1983-02-04,"surface",0,4.436
1983-02-04,"cline_top",1.5,4.4605
1983-02-04,"cline_bottom",78.5,4.638
1983-02-04,"bottom",148.5,4.56
1983-02-05,"surface",0,4.335
1983-02-05,"cline_top",1.5,4.371
1983-02-05,"cline_bottom",71.5,4.6195
1983-02-05,"bottom",148.5,4.5635
1983-02-06,"surface",0,4.347
1983-02-06,"cline_top",1.5,4.3665
1983-02-06,"cline_bottom",78.5,4.6105
1983-02-06,"bottom",148.5,4.566
1983-02-07,"surface",0,4.388
1983-02-07,"cline_top",1.5,4.399
1983-02-07,"cline_bottom",86.5,4.603
1983-02-07,"bottom",148.5,4.5675
1983-02-08,"surface",0,4.299
1983-02-08,"cline_top",1.5,4.329
1983-02-08,"cline_bottom",78.5,4.5855
1983-02-08,"bottom",148.5,4.568
1983-02-09,"surface",0,4.268
1983-02-09,"cline_top",1.5,4.2925
1983-02-09,"cline_bottom",78.5,4.5755
1983-02-09,"bottom",148.5,4.5685
1983-02-10,"surface",0,4.254
1983-02-10,"cline_top",1.5,4.2755
1983-02-10,"cline_bottom",79.5,4.568
1983-02-10,"bottom",148.5,4.5675
1983-02-11,"surface",0,4.22
1983-02-11,"cline_top",2.5,4.25
1983-02-11,"cline_bottom",79.5,4.559
1983-02-11,"bottom",148.5,4.5675
1983-02-12,"surface",0,4.161
1983-02-12,"cline_top",1.5,4.19
1983-02-12,"cline_bottom",79.5,4.549
1983-02-12,"bottom",148.5,4.5665
1983-02-13,"surface",0,4.133
1983-02-13,"cline_top",1.5,4.1555
1983-02-13,"cline_bottom",81.5,4.541
1983-02-13,"bottom",148.5,4.5655
1983-02-14,"surface",0,4.086
1983-02-14,"cline_top",1.5,4.1185
1983-02-14,"cline_bottom",82.5,4.53
1983-02-14,"bottom",148.5,4.5635
1983-02-15,"surface",0,4.06
1983-02-15,"cline_top",2.5,4.093
1983-02-15,"cline_bottom",82.5,4.517
1983-02-15,"bottom",148.5,4.562
1983-02-16,"surface",0,3.967
1983-02-16,"cline_top",1.5,3.997
1983-02-16,"cline_bottom",78.5,4.4935
1983-02-16,"bottom",148.5,4.5595
1983-02-17,"surface",0,3.882
1983-02-17,"cline_top",2.5,3.9275
1983-02-17,"cline_bottom",76.5,4.473
1983-02-17,"bottom",148.5,4.556
1983-02-18,"surface",0,3.87
1983-02-18,"cline_top",1.5,3.8945
1983-02-18,"cline_bottom",76.5,4.457
1983-02-18,"bottom",148.5,4.552
1983-02-19,"surface",0,3.808
1983-02-19,"cline_top",2.5,3.8515
1983-02-19,"cline_bottom",75.5,4.439
1983-02-19,"bottom",148.5,4.547
1983-02-20,"surface",0,3.789
1983-02-20,"cline_top",2.5,3.8275
1983-02-20,"cline_bottom",74.5,4.422
1983-02-20,"bottom",148.5,4.543
1983-02-21,"surface",0,3.772
1983-02-21,"cline_top",2.5,3.8125
1983-02-21,"cline_bottom",76.5,4.418
1983-02-21,"bottom",148.5,4.539
1983-02-22,"surface",0,3.753
1983-02-22,"cline_top",1.5,3.779
1983-02-22,"cline_bottom",76.5,4.405
1983-02-22,"bottom",148.5,4.535
1983-02-23,"surface",0,3.674
1983-02-23,"cline_top",2.5,3.725
1983-02-23,"cline_bottom",76.5,4.391
1983-02-23,"bottom",148.5,4.531
1983-02-24,"surface",0,3.617
1983-02-24,"cline_top",3.5,3.678
1983-02-24,"cline_bottom",73.5,4.3635
1983-02-24,"bottom",148.5,4.5275
1983-02-25,"surface",0,3.648
1983-02-25,"cline_top",3.5,3.697
1983-02-25,"cline_bottom",77.5,4.3715
1983-02-25,"bottom",148.5,4.5235
1983-02-26,"surface",0,3.714
1983-02-26,"cline_top",7.5,3.756
1983-02-26,"cline_bottom",79.5,4.3705
1983-02-26,"bottom",148.5,4.52
1983-02-27,"surface",0,3.78
1983-02-27,"cline_top",1.5,3.7905
1983-02-27,"cline_bottom",84.5,4.382
1983-02-27,"bottom",148.5,4.5165
1983-02-28,"surface",0,3.825
1983-02-28,"cline_top",2.5,3.839
1983-02-28,"cline_bottom",94.5,4.4115
1983-02-28,"bottom",148.5,4.512
1983-03-01,"surface",0,3.819
1983-03-01,"cline_top",1.5,3.8315
1983-03-01,"cline_bottom",93.5,4.398
1983-03-01,"bottom",148.5,4.5075
1983-03-02,"surface",0,3.818
1983-03-02,"cline_top",1.5,3.8335
1983-03-02,"cline_bottom",94.5,4.391
1983-03-02,"bottom",148.5,4.5025
1983-03-03,"surface",0,3.855
1983-03-03,"cline_top",6.5,3.8735
1983-03-03,"cline_bottom",96.5,4.389
1983-03-03,"bottom",148.5,4.4985
1983-03-04,"surface",0,3.871
1983-03-04,"cline_top",4.5,3.9005
1983-03-04,"cline_bottom",110.5,4.425
1983-03-04,"bottom",148.5,4.4935
1983-03-05,"surface",0,3.886
1983-03-05,"cline_top",1.5,3.8995
1983-03-05,"cline_bottom",114.5,4.4285
1983-03-05,"bottom",148.5,4.4895
1983-03-06,"surface",0,3.934
1983-03-06,"cline_top",10.5,3.961
1983-03-06,"cline_bottom",119.5,4.4345
1983-03-06,"bottom",148.5,4.485
1983-03-07,"surface",0,4.005
1983-03-07,"cline_top",26.5,4.0095
1983-03-07,"cline_bottom",104.5,4.3845
1983-03-07,"bottom",148.5,4.4805
1983-03-08,"surface",0,4.089
1983-03-08,"cline_top",11.5,4.0455
1983-03-08,"cline_bottom",51.5,4.1225
1983-03-08,"bottom",148.5,4.476
1983-03-09,"surface",0,4.211
1983-03-09,"cline_top",1.5,4.217
1983-03-09,"cline_bottom",19.5,4.064
1983-03-09,"bottom",148.5,4.472
1983-03-10,"surface",0,4.365
1983-03-10,"cline_top",1.5,4.3625
1983-03-10,"cline_bottom",24.5,4.087
1983-03-10,"bottom",148.5,4.469
1983-03-11,"surface",0,4.493
1983-03-11,"cline_top",1.5,4.4895
1983-03-11,"cline_bottom",28.5,4.1025
1983-03-11,"bottom",148.5,4.4665
1983-03-12,"surface",0,4.623
1983-03-12,"cline_top",1.5,4.616
1983-03-12,"cline_bottom",30.5,4.116
1983-03-12,"bottom",148.5,4.464
1983-03-13,"surface",0,4.641
1983-03-13,"cline_top",1.5,4.644
1983-03-13,"cline_bottom",33.5,4.129
1983-03-13,"bottom",148.5,4.462
1983-03-14,"surface",0,4.788
1983-03-14,"cline_top",2.5,4.7625
1983-03-14,"cline_bottom",36.5,4.1365
1983-03-14,"bottom",148.5,4.4605
1983-03-15,"surface",0,4.913
1983-03-15,"cline_top",2.5,4.886
1983-03-15,"cline_bottom",38.5,4.1425
1983-03-15,"bottom",148.5,4.459
1983-03-16,"surface",0,4.973
1983-03-16,"cline_top",3.5,4.9425
1983-03-16,"cline_bottom",39.5,4.1485
1983-03-16,"bottom",148.5,4.458
1983-03-17,"surface",0,4.987
1983-03-17,"cline_top",3.5,4.959
1983-03-17,"cline_bottom",40.5,4.1545
1983-03-17,"bottom",148.5,4.457
1983-03-18,"surface",0,4.932
1983-03-18,"cline_top",5.5,4.91
1983-03-18,"cline_bottom",42.5,4.1585
1983-03-18,"bottom",148.5,4.456
1983-03-19,"surface",0,4.991
1983-03-19,"cline_top",5.5,4.9525
1983-03-19,"cline_bottom",43.5,4.1645
1983-03-19,"bottom",148.5,4.455
1983-03-20,"surface",0,5.154
1983-03-20,"cline_top",2.5,5.116
1983-03-20,"cline_bottom",43.5,4.1765
1983-03-20,"bottom",148.5,4.4535
1983-03-21,"surface",0,5.315
1983-03-21,"cline_top",5.5,5.241
1983-03-21,"cline_bottom",43.5,4.185
1983-03-21,"bottom",148.5,4.4525
1983-03-22,"surface",0,5.105
1983-03-22,"cline_top",1.5,5.1035
1983-03-22,"cline_bottom",48.5,4.1945
1983-03-22,"bottom",148.5,4.451
1983-03-23,"surface",0,4.91
1983-03-23,"cline_top",1.5,4.9085
1983-03-23,"cline_bottom",62.5,4.2435
1983-03-23,"bottom",148.5,4.446
1983-03-24,"surface",0,4.987
1983-03-24,"cline_top",5.5,4.941
1983-03-24,"cline_bottom",68.5,4.285
1983-03-24,"bottom",148.5,4.44
1983-03-25,"surface",0,4.94
1983-03-25,"cline_top",10.5,4.91
1983-03-25,"cline_bottom",73.5,4.31
1983-03-25,"bottom",148.5,4.435
1983-03-26,"surface",0,4.758
1983-03-26,"cline_top",2.5,4.774
1983-03-26,"cline_bottom",82.5,4.328
1983-03-26,"bottom",148.5,4.429
1983-03-27,"surface",0,4.734
1983-03-27,"cline_top",1.5,4.7435
1983-03-27,"cline_bottom",91.5,4.3515
1983-03-27,"bottom",148.5,4.421
1983-03-28,"surface",0,4.791
1983-03-28,"cline_top",10.5,4.7655
1983-03-28,"cline_bottom",92.5,4.374
1983-03-28,"bottom",148.5,4.4155
1983-03-29,"surface",0,4.793
1983-03-29,"cline_top",10.5,4.7765
1983-03-29,"cline_bottom",92.5,4.3925
1983-03-29,"bottom",148.5,4.412
1983-03-30,"surface",0,4.787
1983-03-30,"cline_top",11.5,4.7745
1983-03-30,"cline_bottom",92.5,4.407
1983-03-30,"bottom",148.5,4.4105
1983-03-31,"surface",0,4.823
1983-03-31,"cline_top",7.5,4.7995
1983-03-31,"cline_bottom",91.5,4.42
1983-03-31,"bottom",148.5,4.4105
1983-04-01,"surface",0,4.942
1983-04-01,"cline_top",6.5,4.883
1983-04-01,"cline_bottom",73.5,4.48
1983-04-01,"bottom",148.5,4.4115
1983-04-02,"surface",0,5.017
1983-04-02,"cline_top",1.5,5.012
1983-04-02,"cline_bottom",70.5,4.497
1983-04-02,"bottom",148.5,4.412
1983-04-03,"surface",0,4.935
1983-04-03,"cline_top",7.5,4.924
1983-04-03,"cline_bottom",80.5,4.4705
1983-04-03,"bottom",148.5,4.4135
1983-04-04,"surface",0,4.942
1983-04-04,"cline_top",7.5,4.9145
1983-04-04,"cline_bottom",81.5,4.4745
1983-04-04,"bottom",148.5,4.4145
1983-04-05,"surface",0,4.981
1983-04-05,"cline_top",5.5,4.9735
1983-04-05,"cline_bottom",77.5,4.4935
1983-04-05,"bottom",148.5,4.416
1983-04-06,"surface",0,4.946
1983-04-06,"cline_top",8.5,4.959
1983-04-06,"cline_bottom",79.5,4.4935
1983-04-06,"bottom",148.5,4.418
1983-04-07,"surface",0,4.948
1983-04-07,"cline_top",10.5,4.923
1983-04-07,"cline_bottom",82.5,4.4925
1983-04-07,"bottom",148.5,4.42
1983-04-08,"surface",0,5.078
1983-04-08,"cline_top",1.5,5.067
1983-04-08,"cline_bottom",74.5,4.526
1983-04-08,"bottom",148.5,4.4215
1983-04-09,"surface",0,5.255
1983-04-09,"cline_top",3.5,5.215
1983-04-09,"cline_bottom",62.5,4.5835
1983-04-09,"bottom",148.5,4.423
1983-04-10,"surface",0,5.459
1983-04-10,"cline_top",2.5,5.4225
1983-04-10,"cline_bottom",54.5,4.629
1983-04-10,"bottom",148.5,4.425
1983-04-11,"surface",0,5.591
1983-04-11,"cline_top",4.5,5.5135
1983-04-11,"cline_bottom",52.5,4.6455
1983-04-11,"bottom",148.5,4.426
1983-04-12,"surface",0,5.444
1983-04-12,"cline_top",11.5,5.387
1983-04-12,"cline_bottom",59.5,4.6155
1983-04-12,"bottom",148.5,4.428
1983-04-13,"surface",0,5.329
1983-04-13,"cline_top",1.5,5.337
1983-04-13,"cline_bottom",70.5,4.576
1983-04-13,"bottom",148.5,4.43
1983-04-14,"surface",0,5.329
1983-04-14,"cline_top",11.5,5.287
1983-04-14,"cline_bottom",76.5,4.5655
1983-04-14,"bottom",148.5,4.433
1983-04-15,"surface",0,5.299
1983-04-15,"cline_top",12.5,5.2645
1983-04-15,"cline_bottom",80.5,4.5645
1983-04-15,"bottom",148.5,4.4355
1983-04-16,"surface",0,5.47
1983-04-16,"cline_top",5.5,5.396
1983-04-16,"cline_bottom",76.5,4.606
1983-04-16,"bottom",148.5,4.438
1983-04-17,"surface",0,5.75
1983-04-17,"cline_top",5.5,5.6185
1983-04-17,"cline_bottom",58.5,4.7515
1983-04-17,"bottom",148.5,4.44
1983-04-18,"surface",0,5.949
1983-04-18,"cline_top",1.5,5.928
1983-04-18,"cline_bottom",53.5,4.8015
1983-04-18,"bottom",148.5,4.4415
1983-04-19,"surface",0,6.164
1983-04-19,"cline_top",1.5,6.1385
1983-04-19,"cline_bottom",51.5,4.824
1983-04-19,"bottom",148.5,4.4425
1983-04-20,"surface",0,6.326
1983-04-20,"cline_top",4.5,6.204
1983-04-20,"cline_bottom",51.5,4.8275
1983-04-20,"bottom",148.5,4.4435
1983-04-21,"surface",0,6.556
1983-04-21,"cline_top",4.5,6.438
1983-04-21,"cline_bottom",48.5,4.86
1983-04-21,"bottom",148.5,4.444
1983-04-22,"surface",0,6.696
1983-04-22,"cline_top",4.5,6.5565
1983-04-22,"cline_bottom",48.5,4.865
1983-04-22,"bottom",148.5,4.445
1983-04-23,"surface",0,7.026
1983-04-23,"cline_top",3.5,6.901
1983-04-23,"cline_bottom",46.5,4.893
1983-04-23,"bottom",148.5,4.446
1983-04-24,"surface",0,7.192
1983-04-24,"cline_top",4.5,7.031
1983-04-24,"cline_bottom",46.5,4.9005
1983-04-24,"bottom",148.5,4.4465
1983-04-25,"surface",0,7.512
1983-04-25,"cline_top",3.5,7.3445
1983-04-25,"cline_bottom",44.5,4.9355
1983-04-25,"bottom",148.5,4.447
1983-04-26,"surface",0,7.599
1983-04-26,"cline_top",3.5,7.5085
1983-04-26,"cline_bottom",44.5,4.9425
1983-04-26,"bottom",148.5,4.447
1983-04-27,"surface",0,7.744
1983-04-27,"cline_top",4.5,7.563
1983-04-27,"cline_bottom",44.5,4.949
1983-04-27,"bottom",148.5,4.4475
1983-04-28,"surface",0,8.041
1983-04-28,"cline_top",4.5,7.768
1983-04-28,"cline_bottom",43.5,4.972
1983-04-28,"bottom",148.5,4.4475
1983-04-29,"surface",0,8.278
1983-04-29,"cline_top",3.5,8.136
1983-04-29,"cline_bottom",42.5,4.9945
1983-04-29,"bottom",148.5,4.448
1983-04-30,"surface",0,8.486
1983-04-30,"cline_top",4.5,8.185
1983-04-30,"cline_bottom",41.5,5.018
1983-04-30,"bottom",148.5,4.448
1983-05-01,"surface",0,8.574
1983-05-01,"cline_top",3.5,8.5205
1983-05-01,"cline_bottom",40.5,5.0425
1983-05-01,"bottom",148.5,4.4485
1983-05-02,"surface",0,8.678
1983-05-02,"cline_top",3.5,8.624
1983-05-02,"cline_bottom",40.5,5.047
1983-05-02,"bottom",148.5,4.4485
1983-05-03,"surface",0,8.792
1983-05-03,"cline_top",4.5,8.671
1983-05-03,"cline_bottom",40.5,5.051
1983-05-03,"bottom",148.5,4.4485
1983-05-04,"surface",0,8.683
1983-05-04,"cline_top",5.5,8.574
1983-05-04,"cline_bottom",41.5,5.0345
1983-05-04,"bottom",148.5,4.449
1983-05-05,"surface",0,8.919
1983-05-05,"cline_top",5.5,8.5805
1983-05-05,"cline_bottom",41.5,5.0395
1983-05-05,"bottom",148.5,4.449
1983-05-06,"surface",0,9.411
1983-05-06,"cline_top",3.5,9.1155
1983-05-06,"cline_bottom",40.5,5.0655
1983-05-06,"bottom",148.5,4.4495
1983-05-07,"surface",0,9.744
1983-05-07,"cline_top",3.5,9.436
1983-05-07,"cline_bottom",39.5,5.0925
1983-05-07,"bottom",148.5,4.4495
1983-05-08,"surface",0,9.639
1983-05-08,"cline_top",4.5,9.3845
1983-05-08,"cline_bottom",39.5,5.0955
1983-05-08,"bottom",148.5,4.4495
1983-05-09,"surface",0,9.575
1983-05-09,"cline_top",4.5,9.4395
1983-05-09,"cline_bottom",39.5,5.0985
1983-05-09,"bottom",148.5,4.4495
1983-05-10,"surface",0,9.433
1983-05-10,"cline_top",5.5,9.3595
1983-05-10,"cline_bottom",40.5,5.076
1983-05-10,"bottom",148.5,4.45
1983-05-11,"surface",0,9.411
1983-05-11,"cline_top",6.5,9.1885
1983-05-11,"cline_bottom",40.5,5.08
1983-05-11,"bottom",148.5,4.45
1983-05-12,"surface",0,9.836
1983-05-12,"cline_top",3.5,9.5455
1983-05-12,"cline_bottom",39.5,5.11
1983-05-12,"bottom",148.5,4.45
1983-05-13,"surface",0,10.358
1983-05-13,"cline_top",3.5,10.064
1983-05-13,"cline_bottom",38.5,5.141
1983-05-13,"bottom",148.5,4.45
1983-05-14,"surface",0,10.664
1983-05-14,"cline_top",3.5,10.276
1983-05-14,"cline_bottom",38.5,5.143
1983-05-14,"bottom",148.5,4.4505
1983-05-15,"surface",0,11.073
1983-05-15,"cline_top",3.5,10.657
1983-05-15,"cline_bottom",37.5,5.1765
1983-05-15,"bottom",148.5,4.4505
1983-05-16,"surface",0,11.32
1983-05-16,"cline_top",2.5,11.2335
1983-05-16,"cline_bottom",36.5,5.212
1983-05-16,"bottom",148.5,4.4505
1983-05-17,"surface",0,11.703
1983-05-17,"cline_top",2.5,11.515
1983-05-17,"cline_bottom",36.5,5.2145
1983-05-17,"bottom",148.5,4.4505
1983-05-18,"surface",0,11.492
1983-05-18,"cline_top",4.5,11.234
1983-05-18,"cline_bottom",36.5,5.2175
1983-05-18,"bottom",148.5,4.4505
1983-05-19,"surface",0,11.684
1983-05-19,"cline_top",4.5,11.4345
1983-05-19,"cline_bottom",36.5,5.221
1983-05-19,"bottom",148.5,4.4505
1983-05-20,"surface",0,11.946
1983-05-20,"cline_top",4.5,11.522
1983-05-20,"cline_bottom",36.5,5.2245
1983-05-20,"bottom",148.5,4.4505
1983-05-21,"surface",0,12.184
1983-05-21,"cline_top",4.5,11.771
1983-05-21,"cline_bottom",36.5,5.227
1983-05-21,"bottom",148.5,4.451
1983-05-22,"surface",0,11.901
1983-05-22,"cline_top",4.5,11.8195
1983-05-22,"cline_bottom",36.5,5.2305
1983-05-22,"bottom",148.5,4.451
1983-05-23,"surface",0,11.341
